Subsection Index,Subsection Name,Total Mean Annual Rate,Total 500 Year Prob,Long-Term Fault System Solution Rate
1336,"Monte Vista - Shannon 2011 CFM, Subsection 5",4.48E-4,0.216,4.5067995E-4
1337,"Monte Vista - Shannon 2011 CFM, Subsection 6",3.98E-4,0.191,4.1430639E-4
1338,"Monte Vista - Shannon 2011 CFM, Subsection 7",3.58E-4,0.171,3.8703185E-4
1339,"Monterey Bay-Tularcitos, Subsection 0",1.74E-4,0.085,3.0491257E-4
1340,"Monterey Bay-Tularcitos, Subsection 1",2.0E-4,0.098,3.432481E-4
1341,"Monterey Bay-Tularcitos, Subsection 2",2.28E-4,0.111,3.8465732E-4
1342,"Monterey Bay-Tularcitos, Subsection 3",2.5E-4,0.122,4.1593594E-4
1343,"Monterey Bay-Tularcitos, Subsection 4",2.42E-4,0.12,3.9411715E-4
1344,"Monterey Bay-Tularcitos, Subsection 5",2.34E-4,0.116,3.8081428E-4
1345,"Monterey Bay-Tularcitos, Subsection 6",2.3E-4,0.114,3.6886177E-4
1346,"Monterey Bay-Tularcitos, Subsection 7",2.4E-4,0.119,3.7243718E-4
1347,"Monterey Bay-Tularcitos, Subsection 8",2.64E-4,0.129,3.9161E-4
1348,"Monterey Bay-Tularcitos, Subsection 9",2.76E-4,0.134,4.023429E-4
1349,"Monterey Bay-Tularcitos, Subsection 10",2.52E-4,0.123,3.7073245E-4
1350,"Monterey Bay-Tularcitos, Subsection 11",2.24E-4,0.109,3.323768E-4
1351,"Monterey Bay-Tularcitos, Subsection 12",1.86E-4,0.09,2.9282973E-4
1352,"Morales (East), Subsection 0",2.0E-5,0.01,3.413542E-5
1353,"Morales (East), Subsection 1",2.2E-5,0.011,3.743904E-5
1354,"Morales (East), Subsection 2",2.2E-5,0.011,3.743904E-5
1355,"Morales (West), Subsection 0",1.2E-5,0.006,1.951636E-5
1356,"Morales (West), Subsection 1",1.4E-5,0.007,2.3410546E-5
1357,"Morales (West), Subsection 2",2.0E-5,0.01,3.3939574E-5
1358,"Morales (West), Subsection 3",2.0E-5,0.01,3.0384359E-5
1359,"Mount Diablo Thrust North CFM, Subsection 0",3.86E-4,0.188,7.720545E-4
1360,"Mount Diablo Thrust North CFM, Subsection 1",3.86E-4,0.188,7.720545E-4
1361,"Mount Diablo Thrust South, Subsection 0",3.52E-4,0.17,6.380676E-4
1362,"Mount Diablo Thrust South, Subsection 1",3.52E-4,0.17,6.380676E-4
1363,"Nelson Lake, Subsection 0",7.2E-5,0.036,4.6689034E-5
1364,"Nelson Lake, Subsection 1",8.8E-5,0.044,5.82278E-5
1365,"Nelson Lake, Subsection 2",1.04E-4,0.052,7.334516E-5
1366,"Nelson Lake, Subsection 3",1.12E-4,0.056,7.801375E-5
1367,"Nelson Lake, Subsection 4",1.22E-4,0.061,8.1831786E-5
1368,"Nelson Lake, Subsection 5",1.06E-4,0.053,7.049988E-5
1369,"Nelson Lake, Subsection 6",9.8E-5,0.049,6.197574E-5
1370,"Nelson Lake, Subsection 7",1.22E-4,0.059,1.0372173E-4
1371,"Nelson Lake, Subsection 8",1.16E-4,0.056,9.474267E-5
1372,"Newport-Inglewood (Offshore), Subsection 0",1.4E-4,0.07,2.9931398E-4
1373,"Newport-Inglewood (Offshore), Subsection 1",1.54E-4,0.077,3.1864032E-4
1374,"Newport-Inglewood (Offshore), Subsection 2",1.6E-4,0.08,3.3069798E-4
1375,"Newport-Inglewood (Offshore), Subsection 3",1.58E-4,0.079,3.37459E-4
1376,"Newport-Inglewood (Offshore), Subsection 4",1.56E-4,0.078,3.4457797E-4
1377,"Newport-Inglewood (Offshore), Subsection 5",1.64E-4,0.081,3.5060415E-4
1378,"Newport-Inglewood (Offshore), Subsection 6",1.66E-4,0.082,3.5060444E-4
1379,"Newport-Inglewood (Offshore), Subsection 7",1.66E-4,0.082,3.5026897E-4
1380,"Newport-Inglewood (Offshore), Subsection 8",1.66E-4,0.082,3.4920237E-4
1381,"Newport-Inglewood (Offshore), Subsection 9",1.66E-4,0.082,3.5194287E-4
1382,"Newport-Inglewood (Offshore), Subsection 10",1.68E-4,0.083,3.5715295E-4
1383,"Newport-Inglewood (Offshore), Subsection 11",1.78E-4,0.087,3.9967976E-4
1384,"Newport-Inglewood (Offshore), Subsection 12",1.78E-4,0.087,4.1292445E-4
1385,"Newport-Inglewood (Offshore), Subsection 13",1.72E-4,0.085,4.0586788E-4
1386,"Newport-Inglewood alt 1, Subsection 0",1.78E-4,0.086,4.13602E-4
1387,"Newport-Inglewood alt 1, Subsection 1",1.84E-4,0.089,4.2815122E-4
1388,"Newport-Inglewood alt 1, Subsection 2",1.66E-4,0.081,4.1757114E-4
1389,"Newport-Inglewood alt 1, Subsection 3",1.74E-4,0.084,4.3049137E-4
1390,"Newport-Inglewood alt 1, Subsection 4",1.84E-4,0.088,4.444052E-4
1391,"Newport-Inglewood alt 1, Subsection 5",1.94E-4,0.094,4.5058317E-4
1392,"Newport-Inglewood alt 1, Subsection 6",2.24E-4,0.107,5.2069867E-4
1393,"Newport-Inglewood alt 1, Subsection 7",1.64E-4,0.08,3.5130067E-4
1394,"Newport-Inglewood alt 1, Subsection 8",1.46E-4,0.072,2.8456934E-4
1395,"North Frontal  (East), Subsection 0",1.52E-4,0.076,3.1179193E-4
1396,"North Frontal  (East), Subsection 1",1.82E-4,0.091,3.7233395E-4
1397,"North Frontal  (East), Subsection 2",1.7E-4,0.085,3.4229865E-4
1398,"North Frontal  (West), Subsection 0",9.8E-5,0.049,1.5522804E-4
1399,"North Frontal  (West), Subsection 1",1.08E-4,0.054,1.71659E-4
1400,"North Frontal  (West), Subsection 2",8.8E-5,0.043,1.6215572E-4
1401,"North Frontal  (West), Subsection 3",9.0E-5,0.045,1.7955744E-4
1402,"North Frontal  (West), Subsection 4",6.6E-5,0.033,1.3705257E-4
1403,"North Salt Lake, Subsection 0",1.8E-5,0.009,3.086765E-5
1404,"North Salt Lake, Subsection 1",1.8E-5,0.009,3.086765E-5
1405,"North Tahoe 2011 CFM, Subsection 0",1.24E-4,0.062,2.4322157E-4
1406,"North Tahoe 2011 CFM, Subsection 1",1.28E-4,0.064,2.5576504E-4
1407,"North Tahoe 2011 CFM, Subsection 2",1.52E-4,0.076,3.8384294E-4
1408,"North Tahoe 2011 CFM, Subsection 3",1.46E-4,0.073,3.700139E-4
1409,"Northridge, Subsection 0",2.56E-4,0.124,5.23587E-4
1410,"Northridge, Subsection 1",2.74E-4,0.132,5.5865844E-4
1411,"Northridge, Subsection 2",2.68E-4,0.131,5.6877086E-4
1412,"Northridge, Subsection 3",3.32E-4,0.159,7.262029E-4
1413,"Northridge, Subsection 4",2.82E-4,0.137,6.309775E-4
1414,"Northridge Hills, Subsection 0",1.34E-4,0.067,2.6590173E-4
1415,"Northridge Hills, Subsection 1",1.34E-4,0.067,2.6590173E-4
1416,"Oak Ridge (Onshore), Subsection 0",5.26E-4,0.243,9.708176E-4
1417,"Oak Ridge (Onshore), Subsection 1",6.2E-4,0.28,0.0011818375
1418,"Oak Ridge (Onshore), Subsection 2",4.24E-4,0.205,7.835173E-4
1419,"Oak Ridge (Onshore), Subsection 3",5.06E-4,0.242,0.0010396555
1420,"Oak Ridge (Onshore), Subsection 4",4.96E-4,0.237,0.0010192492
1421,"Oceanic - West Huasna, Subsection 0",1.36E-4,0.066,1.844897E-4
1422,"Oceanic - West Huasna, Subsection 1",1.5E-4,0.073,2.1764409E-4
1423,"Oceanic - West Huasna, Subsection 2",1.64E-4,0.079,2.4285534E-4
1424,"Oceanic - West Huasna, Subsection 3",1.72E-4,0.082,2.7053812E-4
1425,"Oceanic - West Huasna, Subsection 4",1.9E-4,0.089,2.946605E-4
1426,"Oceanic - West Huasna, Subsection 5",2.04E-4,0.095,3.200707E-4
1427,"Oceanic - West Huasna, Subsection 6",2.08E-4,0.097,3.36638E-4
1428,"Oceanic - West Huasna, Subsection 7",1.88E-4,0.089,3.0192712E-4
1429,"Oceanic - West Huasna, Subsection 8",1.78E-4,0.083,2.995584E-4
1430,"Oceanic - West Huasna, Subsection 9",1.8E-4,0.083,3.1100243E-4
1431,"Oceanic - West Huasna, Subsection 10",1.76E-4,0.082,3.1820333E-4
1432,"Oceanic - West Huasna, Subsection 11",1.34E-4,0.066,2.4706504E-4
1433,"Oceanic - West Huasna, Subsection 12",1.42E-4,0.07,2.541036E-4
1434,"Oceanic - West Huasna, Subsection 13",1.48E-4,0.073,2.599557E-4
1435,"Oceanic - West Huasna, Subsection 14",1.44E-4,0.071,2.6812192E-4
1436,"Oceanic - West Huasna, Subsection 15",1.44E-4,0.071,2.7290027E-4
1437,"Oceanic - West Huasna, Subsection 16",1.42E-4,0.07,2.750724E-4
1438,"Oceanic - West Huasna, Subsection 17",1.4E-4,0.07,2.7696605E-4
1439,"Oceanic - West Huasna, Subsection 18",1.42E-4,0.071,2.7925335E-4
1440,"Oceanic - West Huasna, Subsection 19",1.48E-4,0.074,2.764831E-4
1441,"Oceanic - West Huasna, Subsection 20",1.44E-4,0.071,2.7687574E-4
1442,"Oceanic - West Huasna, Subsection 21",1.38E-4,0.068,2.7436946E-4
1443,"Oceanic - West Huasna, Subsection 22",1.32E-4,0.066,2.775478E-4
1444,"Oceanic - West Huasna, Subsection 23",1.28E-4,0.064,2.7252524E-4
1445,"Oceanic - West Huasna, Subsection 24",1.2E-4,0.06,2.66223E-4
1446,"Oceanic - West Huasna, Subsection 25",1.14E-4,0.057,2.6009348E-4
1447,"Oceanic - West Huasna, Subsection 26",1.16E-4,0.058,2.52902E-4
1448,"Oceanic - West Huasna, Subsection 27",1.06E-4,0.053,2.418288E-4
1449,"Oceanic - West Huasna, Subsection 28",1.06E-4,0.053,2.2846497E-4
1450,"Oceanic - West Huasna, Subsection 29",9.2E-5,0.046,2.0785011E-4
1451,"Oceanside alt1, Subsection 0",2.28E-4,0.112,3.9356996E-4
1452,"Oceanside alt1, Subsection 1",2.38E-4,0.117,4.188793E-4
1453,"Oceanside alt1, Subsection 2",1.5E-4,0.075,2.8654918E-4
1454,"Oceanside alt1, Subsection 3",1.42E-4,0.071,2.722279E-4
1455,"Oceanside alt1, Subsection 4",1.2E-4,0.06,2.654372E-4
1456,"Oceanside alt1, Subsection 5",1.32E-4,0.066,2.731162E-4
1457,"Oceanside alt1, Subsection 6",1.16E-4,0.058,2.5260315E-4
1458,"Ortigalita (North), Subsection 0",4.06E-4,0.193,6.910887E-4
1459,"Ortigalita (North), Subsection 1",4.38E-4,0.207,7.361089E-4
1460,"Ortigalita (North), Subsection 2",7.22E-4,0.321,0.0011603284
1461,"Ortigalita (North), Subsection 3",7.84E-4,0.344,0.0012608048
1462,"Ortigalita (North), Subsection 4",7.7E-4,0.339,0.0012150921
1463,"Ortigalita (North), Subsection 5",8.44E-4,0.337,0.001264484
1464,"Ortigalita (North), Subsection 6",7.68E-4,0.316,0.0011651476
1465,"Ortigalita (North), Subsection 7",6.56E-4,0.285,0.0010189066
1466,"Ortigalita (South), Subsection 0",4.36E-4,0.211,6.217699E-4
1467,"Ortigalita (South), Subsection 1",4.62E-4,0.224,6.5806165E-4
1468,"Ortigalita (South), Subsection 2",4.72E-4,0.23,6.70552E-4
1469,"Ortigalita (South), Subsection 3",4.82E-4,0.234,6.818835E-4
1470,"Ortigalita (South), Subsection 4",5.0E-4,0.245,6.9559127E-4
1471,"Ortigalita (South), Subsection 5",4.98E-4,0.244,7.09029E-4
1472,"Ortigalita (South), Subsection 6",4.94E-4,0.24,7.0830155E-4
1473,"Ortigalita (South), Subsection 7",4.78E-4,0.23,7.088246E-4
1474,"Ortigalita (South), Subsection 8",4.1E-4,0.202,6.244625E-4
1475,"Ortigalita (South), Subsection 9",3.56E-4,0.177,5.505577E-4
1476,"Ortigalita (South), Subsection 10",3.02E-4,0.15,4.8039164E-4
1477,"Ortigalita (South), Subsection 11",2.62E-4,0.13,4.2408507E-4
1478,"Owens Valley, Subsection 0",2.08E-4,0.104,0.0010061959
1479,"Owens Valley, Subsection 1",2.22E-4,0.11,0.0011720738
1480,"Owens Valley, Subsection 2",2.26E-4,0.112,0.0012468011
1481,"Owens Valley, Subsection 3",2.34E-4,0.116,0.0013077195
1482,"Owens Valley, Subsection 4",1.78E-4,0.089,0.0012179911
1483,"Owens Valley, Subsection 5",1.52E-4,0.076,0.0011495163
1484,"Owens Valley, Subsection 6",1.46E-4,0.073,0.0011206147
1485,"Owens Valley, Subsection 7",1.48E-4,0.074,0.0011092133
1486,"Owens Valley, Subsection 8",1.3E-4,0.065,0.0010651732
1487,"Owens Valley, Subsection 9",1.36E-4,0.068,0.0010742062
1488,"Owens Valley, Subsection 10",1.4E-4,0.07,0.0010772152
1489,"Owens Valley, Subsection 11",1.44E-4,0.072,0.0010958787
1490,"Owens Valley, Subsection 12",1.56E-4,0.078,0.0011072174
1491,"Owens Valley, Subsection 13",1.82E-4,0.09,0.0011429178
1492,"Owens Valley, Subsection 14",2.04E-4,0.101,0.0011568611
1493,"Owens Valley, Subsection 15",2.2E-4,0.108,0.0011722399
1494,"Owens Valley, Subsection 16",1.96E-4,0.097,0.0010369531
1495,"Owens Valley Keough Hot Springs, Subsection 0",1.3E-4,0.064,6.898543E-4
1496,"Owens Valley Keough Hot Springs, Subsection 1",1.34E-4,0.066,6.9583335E-4
1497,"Owens Valley Keough Hot Springs, Subsection 2",1.2E-4,0.059,6.220482E-4
1498,"Owl Lake, Subsection 0",6.42E-4,0.301,7.9221977E-4
1499,"Owl Lake, Subsection 1",6.42E-4,0.301,7.9221977E-4
1500,"Owl Lake, Subsection 2",6.26E-4,0.293,7.697524E-4
1501,"Owl Lake, Subsection 3",5.92E-4,0.277,7.329403E-4
1502,"Owl Lake, Subsection 4",5.64E-4,0.265,6.777604E-4
1503,"Ozena, Subsection 0",3.8E-5,0.019,5.417158E-5
1504,"Ozena, Subsection 1",4.4E-5,0.022,6.1468476E-5
1505,"Ozena, Subsection 2",3.8E-5,0.019,5.0562616E-5
1506,"Ozena, Subsection 3",3.6E-5,0.018,4.5227003E-5
1507,"Palos Verdes, Subsection 0",3.14E-4,0.155,8.1027654E-4
1508,"Palos Verdes, Subsection 1",4.24E-4,0.208,0.0010457266
1509,"Palos Verdes, Subsection 2",4.42E-4,0.215,0.0010900736
1510,"Palos Verdes, Subsection 3",4.52E-4,0.22,0.001125053
1511,"Palos Verdes, Subsection 4",4.18E-4,0.203,0.0010240371
1512,"Palos Verdes, Subsection 5",4.18E-4,0.203,0.0010266843
1513,"Palos Verdes, Subsection 6",4.1E-4,0.2,9.807118E-4
1514,"Palos Verdes, Subsection 7",4.12E-4,0.202,9.835978E-4
1515,"Palos Verdes, Subsection 8",4.12E-4,0.203,9.778847E-4
1516,"Palos Verdes, Subsection 9",4.02E-4,0.199,9.616141E-4
1517,"Palos Verdes, Subsection 10",4.3E-4,0.21,0.0010176821
1518,"Palos Verdes, Subsection 11",4.5E-4,0.217,0.0010649662
1519,"Palos Verdes, Subsection 12",4.84E-4,0.233,0.0011524716
1520,"Palos Verdes, Subsection 13",4.14E-4,0.202,9.967858E-4
1521,"Palos Verdes, Subsection 14",3.94E-4,0.193,9.403185E-4
1522,"Palos Verdes, Subsection 15",3.08E-4,0.151,7.3029695E-4
1523,"Panamint Valley, Subsection 0",4.5E-4,0.219,8.442678E-4
1524,"Panamint Valley, Subsection 1",4.76E-4,0.23,9.058259E-4
1525,"Panamint Valley, Subsection 2",5.04E-4,0.244,9.4316795E-4
1526,"Panamint Valley, Subsection 3",5.0E-4,0.241,9.189843E-4
1527,"Panamint Valley, Subsection 4",4.8E-4,0.233,8.9368597E-4
1528,"Panamint Valley, Subsection 5",4.66E-4,0.227,8.563179E-4
1529,"Panamint Valley, Subsection 6",5.8E-4,0.27,0.0010419613
1530,"Panamint Valley, Subsection 7",5.62E-4,0.261,0.0010205329
1531,"Panamint Valley, Subsection 8",4.54E-4,0.22,9.058562E-4
1532,"Panamint Valley, Subsection 9",4.08E-4,0.201,8.5957727E-4
1533,"Panamint Valley, Subsection 10",4.14E-4,0.203,8.6188794E-4
1534,"Panamint Valley, Subsection 11",4.14E-4,0.204,8.602777E-4
1535,"Panamint Valley, Subsection 12",4.24E-4,0.207,8.825983E-4
1536,"Panamint Valley, Subsection 13",4.36E-4,0.21,8.846087E-4
1537,"Panamint Valley, Subsection 14",4.42E-4,0.213,8.859423E-4
1538,"Panamint Valley, Subsection 15",4.4E-4,0.212,8.887989E-4
1539,"Panamint Valley, Subsection 16",4.3E-4,0.207,8.5961324E-4
1540,"Paradise, Subsection 0",1.64E-4,0.082,2.9290695E-4
1541,"Paradise, Subsection 1",1.92E-4,0.096,3.3517546E-4
1542,"Paradise, Subsection 2",2.06E-4,0.103,3.5050025E-4
1543,"Paradise, Subsection 3",2.12E-4,0.106,3.6217016E-4
1544,"Paradise, Subsection 4",2.2E-4,0.11,3.776498E-4
1545,"Paradise, Subsection 5",2.5E-4,0.124,4.047092E-4
1546,"Paradise, Subsection 6",2.56E-4,0.127,3.9284432E-4
1547,"Paradise, Subsection 7",2.72E-4,0.131,3.8070304E-4
1548,"Paradise, Subsection 8",2.48E-4,0.12,3.4628093E-4
1549,"Peralta Hills, Subsection 0",3.4E-5,0.017,8.13349E-5
1550,"Peralta Hills, Subsection 1",3.4E-5,0.017,8.13349E-5
1551,"Pilarcitos 2011 CFM, Subsection 0",1.0E-4,0.05,1.345169E-4
1552,"Pilarcitos 2011 CFM, Subsection 1",1.24E-4,0.062,1.5470458E-4
1553,"Pilarcitos 2011 CFM, Subsection 2",1.22E-4,0.061,1.420421E-4
1554,"Pilarcitos 2011 CFM, Subsection 3",1.3E-4,0.065,1.4370095E-4
1555,"Pilarcitos 2011 CFM, Subsection 4",1.44E-4,0.072,1.4582477E-4
1556,"Pilarcitos 2011 CFM, Subsection 5",1.46E-4,0.073,1.4544353E-4
1557,"Pilarcitos 2011 CFM, Subsection 6",1.44E-4,0.072,1.4390172E-4
1558,"Pilarcitos 2011 CFM, Subsection 7",1.4E-4,0.07,1.4254916E-4
1559,"Pilarcitos 2011 CFM, Subsection 8",1.34E-4,0.067,1.395686E-4
1560,"Pilarcitos 2011 CFM, Subsection 9",1.26E-4,0.062,1.368427E-4
1561,"Pilarcitos 2011 CFM, Subsection 10",1.14E-4,0.056,1.3107083E-4
1562,"Pine Mtn, Subsection 0",1.52E-4,0.076,1.7540049E-4
1563,"Pine Mtn, Subsection 1",1.66E-4,0.083,1.8907285E-4
1564,"Pine Mtn, Subsection 2",1.6E-4,0.08,1.6793984E-4
1565,"Pine Mtn, Subsection 3",1.58E-4,0.079,1.7090829E-4
1566,"Pine Mtn, Subsection 4",1.58E-4,0.077,1.9329562E-4
1567,"Pine Mtn, Subsection 5",1.34E-4,0.065,1.7968478E-4
1568,"Pinto Mtn, Subsection 0",4.3E-4,0.206,7.996309E-4
1569,"Pinto Mtn, Subsection 1",4.54E-4,0.217,8.496264E-4
1570,"Pinto Mtn, Subsection 2",4.64E-4,0.222,8.629036E-4
1571,"Pinto Mtn, Subsection 3",4.56E-4,0.222,8.773732E-4
1572,"Pinto Mtn, Subsection 4",4.52E-4,0.217,8.5877214E-4
1573,"Pinto Mtn, Subsection 5",4.7E-4,0.225,9.2063553E-4
1574,"Pinto Mtn, Subsection 6",5.08E-4,0.241,9.774521E-4
1575,"Pinto Mtn, Subsection 7",5.42E-4,0.244,9.955079E-4
1576,"Pinto Mtn, Subsection 8",6.08E-4,0.278,0.0010589784
1577,"Pinto Mtn, Subsection 9",5.74E-4,0.267,0.001017012
1578,"Pinto Mtn, Subsection 10",3.9E-4,0.189,6.9654896E-4
1579,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 0",2.5E-4,0.123,4.0019688E-4
1580,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 1",2.66E-4,0.131,4.3172322E-4
1581,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 2",2.64E-4,0.131,4.4287482E-4
1582,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 3",2.72E-4,0.134,4.5382837E-4
1583,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 4",2.54E-4,0.124,4.4621123E-4
1584,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 5",2.56E-4,0.124,4.5073303E-4
1585,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 6",2.52E-4,0.124,4.9103174E-4
1586,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 7",2.46E-4,0.122,5.151585E-4
1587,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 8",2.36E-4,0.116,4.887302E-4
1588,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 9",2.58E-4,0.126,5.355092E-4
1589,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 10",2.84E-4,0.139,5.758264E-4
1590,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 11",2.66E-4,0.13,5.491119E-4
1591,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 12",2.42E-4,0.118,4.90307E-4
1592,"Pisgah-Bullion Mtn-Mesquite Lk, Subsection 13",2.22E-4,0.109,4.3773244E-4
1593,"Pitas Point (Lower West), Subsection 0",2.92E-4,0.144,3.5980073E-4
1594,"Pitas Point (Lower West), Subsection 1",3.42E-4,0.166,4.2533522E-4
1595,"Pitas Point (Lower West), Subsection 2",2.28E-4,0.112,2.709473E-4
1596,"Pitas Point (Lower)-Montalvo, Subsection 0",2.22E-4,0.111,2.741659E-4
1597,"Pitas Point (Lower)-Montalvo, Subsection 1",2.22E-4,0.111,2.741659E-4
1598,"Pittville 2011 CFM, Subsection 0",4.6E-5,0.023,8.3391984E-5
1599,"Pittville 2011 CFM, Subsection 1",6.2E-5,0.031,1.01031714E-4
1600,"Pittville 2011 CFM, Subsection 2",7.8E-5,0.038,1.2801023E-4
1601,"Pittville 2011 CFM, Subsection 3",7.8E-5,0.038,1.2801023E-4
1602,"Pittville 2011 CFM, Subsection 4",7.8E-5,0.038,1.2801023E-4
1603,"Pittville 2011 CFM, Subsection 5",7.8E-5,0.038,1.2801023E-4
1604,"Pittville 2011 CFM, Subsection 6",5.8E-5,0.029,1.00027675E-4
1605,"Pittville 2011 CFM, Subsection 7",5.2E-5,0.026,8.316483E-5
1606,"Pleito, Subsection 0",7.56E-4,0.375,5.314313E-4
1607,"Pleito, Subsection 1",9.62E-4,0.448,8.143848E-4
1608,"Pleito, Subsection 2",3.88E-4,0.186,4.4189312E-4
1609,"Pleito, Subsection 3",3.1E-4,0.151,4.000389E-4
1610,"Pleito, Subsection 4",3.0E-4,0.146,3.8803456E-4
1611,"Point Reyes 2011 CFM, Subsection 0",5.0E-5,0.025,5.3335665E-5
1612,"Point Reyes 2011 CFM, Subsection 1",5.4E-5,0.027,5.9383157E-5
1613,"Point Reyes 2011 CFM, Subsection 2",7.4E-5,0.037,6.516428E-5
1614,"Point Reyes 2011 CFM, Subsection 3",7.8E-5,0.039,6.628812E-5
1615,"Point Reyes 2011 CFM, Subsection 4",8.2E-5,0.041,6.843756E-5
1616,"Point Reyes 2011 CFM, Subsection 5",8.0E-5,0.04,6.783874E-5
1617,"Point Reyes 2011 CFM, Subsection 6",7.8E-5,0.039,6.6439876E-5
1618,"Point Reyes 2011 CFM, Subsection 7",6.8E-5,0.034,6.3212494E-5
1619,"Point Reyes 2011 CFM, Subsection 8",6.4E-5,0.032,5.5032295E-5
1620,"Point Reyes 2011 CFM, Subsection 9",5.0E-5,0.025,4.452669E-5
1621,"Point Reyes 2011 CFM, Subsection 10",4.0E-5,0.02,3.2332035E-5
1622,"Point Reyes 2011 CFM, Subsection 11",3.0E-5,0.015,2.394614E-5
1623,"Point Reyes 2011 connector, Subsection 0",1.2E-5,0.006,1.7960969E-5
1624,"Point Reyes 2011 connector, Subsection 1",2.8E-5,0.014,3.5215122E-5
1625,"Point Reyes 2011 connector, Subsection 2",3.0E-5,0.015,3.1087337E-5
1626,"Point Reyes 2011 connector, Subsection 3",3.6E-5,0.018,3.6056696E-5
1627,"Point Reyes 2011 connector, Subsection 4",4.2E-5,0.021,4.2618823E-5
1628,"Point Reyes 2011 connector, Subsection 5",4.0E-5,0.02,4.1870397E-5
1629,"Point Reyes 2011 connector, Subsection 6",4.0E-5,0.02,4.117003E-5
1630,"Polaris 2011 CFM, Subsection 0",7.8E-5,0.038,2.1287668E-4
1631,"Polaris 2011 CFM, Subsection 1",1.0E-4,0.049,2.6151363E-4
1632,"Polaris 2011 CFM, Subsection 2",1.34E-4,0.065,3.4662307E-4
1633,"Polaris 2011 CFM, Subsection 3",1.26E-4,0.062,3.2079467E-4
1634,"Puente Hills, Subsection 0",7.0E-5,0.035,3.4164422E-4
1635,"Puente Hills, Subsection 1",9.0E-5,0.044,3.880103E-4
1636,"Puente Hills, Subsection 2",8.8E-5,0.042,3.4534174E-4
1637,"Puente Hills, Subsection 3",1.82E-4,0.089,4.6456204E-4
1638,"Puente Hills, Subsection 4",1.72E-4,0.084,4.0315397E-4
1639,"Quien Sabe 2011 CFM, Subsection 0",1.02E-4,0.051,1.3087047E-4
1640,"Quien Sabe 2011 CFM, Subsection 1",1.02E-4,0.051,1.3087047E-4
1641,"Quien Sabe 2011 CFM, Subsection 2",9.8E-5,0.049,1.2841333E-4
1642,"Quien Sabe 2011 CFM, Subsection 3",9.4E-5,0.047,1.2587126E-4
1643,"Quien Sabe 2011 CFM, Subsection 4",9.2E-5,0.046,1.2194407E-4
1644,"Raymond, Subsection 0",4.08E-4,0.197,6.774407E-4
1645,"Raymond, Subsection 1",4.3E-4,0.206,7.274758E-4
1646,"Raymond, Subsection 2",3.54E-4,0.17,5.916371E-4
1647,"Red Mountain, Subsection 0",6.42E-4,0.309,9.272724E-4
1648,"Red Mountain, Subsection 1",7.1E-4,0.337,0.001024342
1649,"Red Mountain, Subsection 2",7.3E-4,0.342,0.0010628155
1650,"Red Mountain, Subsection 3",6.86E-4,0.32,0.0010009516
1651,"Red Mountain, Subsection 4",6.6E-4,0.315,9.205354E-4
1652,"Red Mountain, Subsection 5",7.66E-4,0.358,0.0010805334
1653,"Red Mountain, Subsection 6",6.74E-4,0.325,9.5868076E-4
1654,"Red Mountain, Subsection 7",6.18E-4,0.303,8.774508E-4
1655,"Red Mountain, Subsection 8",6.58E-4,0.3,9.7124506E-4
1656,"Red Mountain, Subsection 9",6.46E-4,0.294,9.506615E-4
1657,"Red Mountain, Subsection 10",6.12E-4,0.282,8.9855894E-4
1658,"Red Mountain, Subsection 11",5.24E-4,0.246,7.659611E-4
1659,"Red Pass, Subsection 0",2.8E-5,0.014,5.153582E-5
1660,"Red Pass, Subsection 1",2.8E-5,0.014,5.153582E-5
1661,"Red Pass, Subsection 2",2.8E-5,0.014,5.153582E-5
1662,"Red Pass, Subsection 3",2.8E-5,0.014,5.153582E-5
1663,"Red Pass, Subsection 4",2.8E-5,0.014,5.153582E-5
1664,"Redondo Canyon alt 1, Subsection 0",7.0E-5,0.034,1.6724717E-4
1665,"Redondo Canyon alt 1, Subsection 1",7.0E-5,0.034,1.6724717E-4
1666,"Reliz 2011 CFM, Subsection 0",7.6E-5,0.038,6.795954E-5
1667,"Reliz 2011 CFM, Subsection 1",9.4E-5,0.047,1.1118919E-4
1668,"Reliz 2011 CFM, Subsection 2",1.06E-4,0.053,1.2448267E-4
1669,"Reliz 2011 CFM, Subsection 3",1.14E-4,0.057,1.1304783E-4
1670,"Reliz 2011 CFM, Subsection 4",1.04E-4,0.052,1.12132264E-4
1671,"Reliz 2011 CFM, Subsection 5",8.6E-5,0.043,1.05737665E-4
1672,"Reliz 2011 CFM, Subsection 6",1.04E-4,0.051,1.2789914E-4
1673,"Reliz 2011 CFM, Subsection 7",9.8E-5,0.048,1.19475444E-4
