Subsection Index,Subsection Name,Total Mean Annual Rate,Total 100 Year Prob,Long-Term Fault System Solution Rate
1689,"Rinconada 2011 CFM, Subsection 1",1.2E-4,0.012,2.3980533E-4
1690,"Rinconada 2011 CFM, Subsection 2",1.2E-4,0.012,2.4036052E-4
1691,"Rinconada 2011 CFM, Subsection 3",1.4E-4,0.014,2.2357653E-4
1692,"Rinconada 2011 CFM, Subsection 4",1.3E-4,0.013,2.1291904E-4
1693,"Rinconada 2011 CFM, Subsection 5",1.3E-4,0.013,2.0824917E-4
1694,"Rinconada 2011 CFM, Subsection 6",1.5E-4,0.015,2.2906004E-4
1695,"Rinconada 2011 CFM, Subsection 7",1.4E-4,0.014,2.294461E-4
1696,"Rinconada 2011 CFM, Subsection 8",1.4E-4,0.014,2.2662788E-4
1697,"Rinconada 2011 CFM, Subsection 9",1.3E-4,0.013,2.1469552E-4
1698,"Rinconada 2011 CFM, Subsection 10",1.2E-4,0.012,2.1079919E-4
1699,"Rinconada 2011 CFM, Subsection 11",1.1E-4,0.011,2.0947479E-4
1700,"Rinconada 2011 CFM, Subsection 12",1.2E-4,0.012,2.0686605E-4
1701,"Rinconada 2011 CFM, Subsection 13",1.4E-4,0.014,1.99148E-4
1702,"Rinconada 2011 CFM, Subsection 14",1.2E-4,0.012,1.9818009E-4
1703,"Rinconada 2011 CFM, Subsection 15",1.1E-4,0.011,1.965619E-4
1704,"Rinconada 2011 CFM, Subsection 16",9.0E-5,0.009,1.9485662E-4
1705,"Rinconada 2011 CFM, Subsection 17",9.0E-5,0.009,1.9389701E-4
1706,"Rinconada 2011 CFM, Subsection 18",8.0E-5,0.008,2.0186884E-4
1707,"Rinconada 2011 CFM, Subsection 19",1.0E-4,0.01,2.2215741E-4
1708,"Rinconada 2011 CFM, Subsection 20",1.1E-4,0.011,2.260755E-4
1709,"Rinconada 2011 CFM, Subsection 21",1.4E-4,0.014,2.317407E-4
1710,"Rinconada 2011 CFM, Subsection 22",1.6E-4,0.016,2.4045409E-4
1711,"Rinconada 2011 CFM, Subsection 23",1.4E-4,0.014,2.4911365E-4
1712,"Rinconada 2011 CFM, Subsection 24",1.0E-4,0.01,2.4500064E-4
1713,"Rinconada 2011 CFM, Subsection 25",1.2E-4,0.012,2.4540324E-4
1714,"Rinconada 2011 CFM, Subsection 26",1.6E-4,0.016,2.62006E-4
1715,"Rinconada 2011 CFM, Subsection 27",2.0E-4,0.02,2.6435827E-4
1716,"Rinconada 2011 CFM, Subsection 28",1.9E-4,0.019,2.47921E-4
1717,"Robinson Creek, Subsection 0",4.9E-4,0.049,7.151293E-4
1718,"Robinson Creek, Subsection 1",4.9E-4,0.049,7.151293E-4
1719,"Rocky Ledge 2011 CFM, Subsection 0",3.7E-4,0.037,5.14753E-4
1720,"Rocky Ledge 2011 CFM, Subsection 1",3.9E-4,0.038,5.505245E-4
1721,"Rocky Ledge 2011 CFM, Subsection 2",3.7E-4,0.037,5.512302E-4
1722,"Rocky Ledge 2011 CFM, Subsection 3",3.4E-4,0.034,5.166996E-4
1723,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 0",0.0017,0.168,0.0030030417
1724,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 1",0.00184,0.179,0.0032316905
1725,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 2",0.00183,0.181,0.0032911082
1726,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 3",0.00167,0.167,0.003237036
1727,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 4",0.0015,0.15,0.0031206834
1728,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 5",0.00147,0.146,0.0029724305
1729,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 6",0.0013,0.13,0.002725387
1730,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 7",0.00106,0.106,0.0023366474
1731,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 8",9.5E-4,0.095,0.0021129723
1732,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 9",8.3E-4,0.083,0.001896201
1733,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 10",7.1E-4,0.071,0.0016588944
1734,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 11",6.2E-4,0.062,0.0013548034
1735,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 12",3.7E-4,0.037,0.0010076399
1736,"Rodgers Creek - Healdsburg 2011 CFM, Subsection 13",2.0E-4,0.02,5.752385E-4
1737,"Rose Canyon, Subsection 0",0.00145,0.141,0.0017239199
1738,"Rose Canyon, Subsection 1",0.00151,0.146,0.0018022972
1739,"Rose Canyon, Subsection 2",0.00142,0.136,0.0018090205
1740,"Rose Canyon, Subsection 3",0.00109,0.105,0.0015615696
1741,"Rose Canyon, Subsection 4",7.9E-4,0.076,0.0012264291
1742,"Rose Canyon, Subsection 5",7.1E-4,0.068,0.001213214
1743,"Rose Canyon, Subsection 6",6.6E-4,0.065,0.0011761117
1744,"Rose Canyon, Subsection 7",5.8E-4,0.058,0.0011248761
1745,"Rose Canyon, Subsection 8",5.5E-4,0.055,0.0010941979
1746,"Rose Canyon, Subsection 9",5.1E-4,0.051,0.0010537755
1747,"Rose Canyon, Subsection 10",4.8E-4,0.048,0.00100976
1748,"Rose Canyon, Subsection 11",5.0E-4,0.05,9.6673187E-4
1749,"Rose Canyon, Subsection 12",5.4E-4,0.052,9.4021566E-4
1750,"Rose Canyon, Subsection 13",5.2E-4,0.051,9.3813054E-4
1751,"Rose Canyon, Subsection 14",5.9E-4,0.059,9.447715E-4
1752,"Rose Canyon, Subsection 15",6.3E-4,0.063,9.464476E-4
1753,"Rose Canyon, Subsection 16",7.0E-4,0.07,9.811784E-4
1754,"Rose Canyon, Subsection 17",7.3E-4,0.073,0.0010661957
1755,"Rose Canyon, Subsection 18",6.7E-4,0.067,0.001048253
1756,"Rose Canyon, Subsection 19",6.0E-4,0.06,9.710307E-4
1757,"Round Valley, Subsection 0",2.5E-4,0.025,5.890548E-4
1758,"Round Valley, Subsection 1",2.8E-4,0.028,6.26275E-4
1759,"Round Valley, Subsection 2",2.2E-4,0.022,4.7574705E-4
1760,"Round Valley, Subsection 3",2.0E-4,0.02,4.329096E-4
1761,"Round Valley, Subsection 4",1.9E-4,0.019,4.15755E-4
1762,"Round Valley, Subsection 5",1.7E-4,0.017,3.92862E-4
1763,"Russ 2011 CFM, Subsection 0",3.7E-4,0.037,6.39356E-4
1764,"Russ 2011 CFM, Subsection 1",3.8E-4,0.038,7.1567926E-4
1765,"Russ 2011 CFM, Subsection 2",3.3E-4,0.033,6.2955025E-4
1766,"Russ 2011 CFM, Subsection 3",3.2E-4,0.032,6.018309E-4
1767,"Russ 2011 CFM, Subsection 4",3.1E-4,0.031,5.73087E-4
1768,"Russ 2011 CFM, Subsection 5",2.8E-4,0.028,5.980144E-4
1769,"Russ 2011 CFM, Subsection 6",3.2E-4,0.032,6.2488095E-4
1770,"Russ 2011 CFM, Subsection 7",4.4E-4,0.044,7.144752E-4
1771,"Russ 2011 CFM, Subsection 8",4.0E-4,0.04,6.3997647E-4
1772,"San Andreas (Big Bend), Subsection 0",9.8E-4,0.098,0.0041996804
1773,"San Andreas (Big Bend), Subsection 1",9.9E-4,0.099,0.004258962
1774,"San Andreas (Big Bend), Subsection 2",9.9E-4,0.099,0.0042566187
1775,"San Andreas (Big Bend), Subsection 3",0.00108,0.108,0.004393316
1776,"San Andreas (Big Bend), Subsection 4",0.00118,0.118,0.0042995727
1777,"San Andreas (Big Bend), Subsection 5",0.00153,0.149,0.0047827465
1778,"San Andreas (Big Bend), Subsection 6",0.00141,0.137,0.004649191
1779,"San Andreas (Carrizo) rev, Subsection 0",0.00214,0.206,0.0057469914
1780,"San Andreas (Carrizo) rev, Subsection 1",0.00227,0.218,0.0058924006
1781,"San Andreas (Carrizo) rev, Subsection 2",0.00207,0.201,0.0057270173
1782,"San Andreas (Carrizo) rev, Subsection 3",0.0019,0.187,0.0055619106
1783,"San Andreas (Carrizo) rev, Subsection 4",0.00181,0.178,0.005441145
1784,"San Andreas (Carrizo) rev, Subsection 5",0.00177,0.174,0.0053486237
1785,"San Andreas (Carrizo) rev, Subsection 6",0.00168,0.166,0.0052711307
1786,"San Andreas (Carrizo) rev, Subsection 7",0.00126,0.125,0.004652534
1787,"San Andreas (Cholame) rev, Subsection 0",0.00205,0.199,0.0055934493
1788,"San Andreas (Cholame) rev, Subsection 1",0.00214,0.208,0.005684355
1789,"San Andreas (Cholame) rev, Subsection 2",0.0022,0.213,0.005694867
1790,"San Andreas (Cholame) rev, Subsection 3",0.00224,0.216,0.005688809
1791,"San Andreas (Cholame) rev, Subsection 4",0.00223,0.216,0.0056432905
1792,"San Andreas (Cholame) rev, Subsection 5",0.00225,0.218,0.0055942438
1793,"San Andreas (Cholame) rev, Subsection 6",0.00221,0.214,0.0055608577
1794,"San Andreas (Cholame) rev, Subsection 7",0.00221,0.215,0.005562384
1795,"San Andreas (Cholame) rev, Subsection 8",0.00224,0.218,0.005578445
1796,"San Andreas (Cholame) rev, Subsection 9",0.00235,0.228,0.00560758
1797,"San Andreas (Cholame) rev, Subsection 10",0.00227,0.221,0.0053615896
1798,"San Andreas (Coachella) rev, Subsection 0",0.004,0.39,0.0042368975
1799,"San Andreas (Coachella) rev, Subsection 1",0.00417,0.407,0.004399797
1800,"San Andreas (Coachella) rev, Subsection 2",0.00419,0.407,0.0044172644
1801,"San Andreas (Coachella) rev, Subsection 3",0.00417,0.404,0.0044226814
1802,"San Andreas (Coachella) rev, Subsection 4",0.00416,0.406,0.004419356
1803,"San Andreas (Coachella) rev, Subsection 5",0.00419,0.408,0.004449106
1804,"San Andreas (Coachella) rev, Subsection 6",0.00421,0.411,0.0044992594
1805,"San Andreas (Coachella) rev, Subsection 7",0.00431,0.42,0.004621865
1806,"San Andreas (Coachella) rev, Subsection 8",0.00445,0.43,0.0047792834
1807,"San Andreas (Coachella) rev, Subsection 9",0.00467,0.443,0.00498695
1808,"San Andreas (Coachella) rev, Subsection 10",0.00497,0.47,0.0051808055
1809,"San Andreas (Coachella) rev, Subsection 11",0.00507,0.477,0.0052762954
1810,"San Andreas (Coachella) rev, Subsection 12",4.5E-4,0.045,4.7101203E-4
1811,"San Andreas (Creeping Section) 2011 CFM, Subsection 0",0.00355,0.304,0.00627947
1812,"San Andreas (Creeping Section) 2011 CFM, Subsection 1",0.00356,0.305,0.006298702
1813,"San Andreas (Creeping Section) 2011 CFM, Subsection 2",0.00339,0.294,0.0059221685
1814,"San Andreas (Creeping Section) 2011 CFM, Subsection 3",0.00243,0.222,0.0047316374
1815,"San Andreas (Creeping Section) 2011 CFM, Subsection 4",0.00164,0.16,0.0037177412
1816,"San Andreas (Creeping Section) 2011 CFM, Subsection 5",8.8E-4,0.087,0.0026617835
1817,"San Andreas (Creeping Section) 2011 CFM, Subsection 6",9.6E-4,0.094,0.0027505124
1818,"San Andreas (Creeping Section) 2011 CFM, Subsection 7",0.00276,0.256,0.005057663
1819,"San Andreas (Creeping Section) 2011 CFM, Subsection 8",0.00811,0.59,0.011944521
1820,"San Andreas (Creeping Section) 2011 CFM, Subsection 9",0.01242,0.772,0.017151857
1821,"San Andreas (Creeping Section) 2011 CFM, Subsection 10",0.01582,0.856,0.021323662
1822,"San Andreas (Creeping Section) 2011 CFM, Subsection 11",0.01882,0.919,0.025599463
1823,"San Andreas (Creeping Section) 2011 CFM, Subsection 12",0.01807,0.921,0.024441695
1824,"San Andreas (Creeping Section) 2011 CFM, Subsection 13",0.01821,0.922,0.02475828
1825,"San Andreas (Creeping Section) 2011 CFM, Subsection 14",0.01826,0.924,0.024813348
1826,"San Andreas (Creeping Section) 2011 CFM, Subsection 15",0.01766,0.913,0.024089497
1827,"San Andreas (Creeping Section) 2011 CFM, Subsection 16",0.0162,0.895,0.022218836
1828,"San Andreas (Creeping Section) 2011 CFM, Subsection 17",0.01264,0.798,0.017632442
1829,"San Andreas (Creeping Section) 2011 CFM, Subsection 18",0.01123,0.743,0.016127465
1830,"San Andreas (Creeping Section) 2011 CFM, Subsection 19",0.00975,0.695,0.014466937
1831,"San Andreas (Creeping Section) 2011 CFM, Subsection 20",0.00806,0.62,0.01243181
1832,"San Andreas (Mojave N), Subsection 0",0.00121,0.12,0.005035733
1833,"San Andreas (Mojave N), Subsection 1",0.00117,0.116,0.0048663323
1834,"San Andreas (Mojave N), Subsection 2",0.00103,0.103,0.004536184
1835,"San Andreas (Mojave N), Subsection 3",9.9E-4,0.099,0.0044055167
1836,"San Andreas (Mojave N), Subsection 4",9.5E-4,0.095,0.0042924993
1837,"San Andreas (Mojave S), Subsection 0",9.5E-4,0.095,0.004273917
1838,"San Andreas (Mojave S), Subsection 1",9.8E-4,0.097,0.0043664007
1839,"San Andreas (Mojave S), Subsection 2",0.00109,0.108,0.004473719
1840,"San Andreas (Mojave S), Subsection 3",0.00122,0.12,0.004567367
1841,"San Andreas (Mojave S), Subsection 4",0.00123,0.121,0.00457377
1842,"San Andreas (Mojave S), Subsection 5",0.00143,0.141,0.0048088366
1843,"San Andreas (Mojave S), Subsection 6",0.00176,0.175,0.0051411474
1844,"San Andreas (Mojave S), Subsection 7",0.00203,0.198,0.0054372996
1845,"San Andreas (Mojave S), Subsection 8",0.00277,0.263,0.006079997
1846,"San Andreas (Mojave S), Subsection 9",0.00422,0.389,0.0069463095
1847,"San Andreas (Mojave S), Subsection 10",0.00525,0.46,0.0075208317
1848,"San Andreas (Mojave S), Subsection 11",0.0068,0.546,0.008475107
1849,"San Andreas (Mojave S), Subsection 12",0.00846,0.641,0.009635684
1850,"San Andreas (Mojave S), Subsection 13",0.01055,0.742,0.0107916705
1851,"San Andreas (Mojave S), Subsection 14",0.00683,0.574,0.007991743
1852,"San Andreas (North Branch Mill Creek), Subsection 0",1.1E-4,0.011,3.8483986E-4
1853,"San Andreas (North Branch Mill Creek), Subsection 1",1.2E-4,0.012,4.1190986E-4
1854,"San Andreas (North Branch Mill Creek), Subsection 2",1.7E-4,0.017,4.0865134E-4
1855,"San Andreas (North Branch Mill Creek), Subsection 3",1.7E-4,0.017,4.13567E-4
1856,"San Andreas (North Branch Mill Creek), Subsection 4",8.0E-5,0.008,2.6144876E-4
1857,"San Andreas (North Branch Mill Creek), Subsection 5",1.2E-4,0.012,3.8938515E-4
1858,"San Andreas (North Branch Mill Creek), Subsection 6",1.1E-4,0.011,3.6746167E-4
1859,"San Andreas (North Branch Mill Creek), Subsection 7",1.1E-4,0.011,3.5665734E-4
1860,"San Andreas (North Branch Mill Creek), Subsection 8",1.0E-4,0.01,3.541141E-4
1861,"San Andreas (North Branch Mill Creek), Subsection 9",1.1E-4,0.011,3.541265E-4
1862,"San Andreas (North Branch Mill Creek), Subsection 10",1.3E-4,0.013,3.7162576E-4
1863,"San Andreas (North Branch Mill Creek), Subsection 11",1.2E-4,0.012,3.658107E-4
1864,"San Andreas (North Coast) 2011 CFM, Subsection 0",2.0E-5,0.002,0.003201382
1865,"San Andreas (North Coast) 2011 CFM, Subsection 1",1.4E-4,0.014,0.0042290906
1866,"San Andreas (North Coast) 2011 CFM, Subsection 2",1.6E-4,0.016,0.0042648367
1867,"San Andreas (North Coast) 2011 CFM, Subsection 3",1.6E-4,0.016,0.004182921
1868,"San Andreas (North Coast) 2011 CFM, Subsection 4",1.5E-4,0.015,0.0041937134
1869,"San Andreas (North Coast) 2011 CFM, Subsection 5",1.5E-4,0.015,0.004183039
1870,"San Andreas (North Coast) 2011 CFM, Subsection 6",1.5E-4,0.015,0.0041699563
1871,"San Andreas (North Coast) 2011 CFM, Subsection 7",1.3E-4,0.013,0.004164493
1872,"San Andreas (North Coast) 2011 CFM, Subsection 8",1.2E-4,0.012,0.0041579627
1873,"San Andreas (North Coast) 2011 CFM, Subsection 9",1.1E-4,0.011,0.00414778
1874,"San Andreas (North Coast) 2011 CFM, Subsection 10",1.0E-4,0.01,0.0041310308
1875,"San Andreas (North Coast) 2011 CFM, Subsection 11",8.0E-5,0.008,0.00410738
1876,"San Andreas (North Coast) 2011 CFM, Subsection 12",9.0E-5,0.009,0.0040661055
1877,"San Andreas (North Coast) 2011 CFM, Subsection 13",8.0E-5,0.008,0.00400146
1878,"San Andreas (North Coast) 2011 CFM, Subsection 14",5.0E-5,0.005,0.003912179
1879,"San Andreas (North Coast) 2011 CFM, Subsection 15",5.0E-5,0.005,0.003784536
1880,"San Andreas (North Coast) 2011 CFM, Subsection 16",6.0E-5,0.006,0.0036408128
1881,"San Andreas (North Coast) 2011 CFM, Subsection 17",4.0E-5,0.004,0.0037392436
1882,"San Andreas (North Coast) 2011 CFM, Subsection 18",4.0E-5,0.004,0.0038581917
1883,"San Andreas (North Coast) 2011 CFM, Subsection 19",8.0E-5,0.008,0.0039575277
1884,"San Andreas (North Coast) 2011 CFM, Subsection 20",1.1E-4,0.011,0.0040432876
1885,"San Andreas (North Coast) 2011 CFM, Subsection 21",1.2E-4,0.012,0.004097663
1886,"San Andreas (North Coast) 2011 CFM, Subsection 22",1.1E-4,0.011,0.004119601
1887,"San Andreas (North Coast) 2011 CFM, Subsection 23",1.1E-4,0.011,0.0040978477
1888,"San Andreas (North Coast) 2011 CFM, Subsection 24",9.0E-5,0.009,0.0040328926
1889,"San Andreas (North Coast) 2011 CFM, Subsection 25",7.0E-5,0.007,0.00390602
1890,"San Andreas (North Coast) 2011 CFM, Subsection 26",4.0E-5,0.004,0.0037096166
1891,"San Andreas (North Coast) 2011 CFM, Subsection 27",2.0E-5,0.002,0.003382391
1892,"San Andreas (North Coast) 2011 CFM, Subsection 28",3.0E-5,0.003,0.00296478
1893,"San Andreas (North Coast) 2011 CFM, Subsection 29",8.0E-5,0.008,0.0033116469
1894,"San Andreas (North Coast) 2011 CFM, Subsection 30",8.0E-5,0.008,0.0036408526
1895,"San Andreas (North Coast) 2011 CFM, Subsection 31",6.0E-5,0.006,0.0035397497
1896,"San Andreas (Offshore) 2011 CFM, Subsection 0",1.0E-4,0.01,0.0036955134
1897,"San Andreas (Offshore) 2011 CFM, Subsection 1",1.4E-4,0.014,0.00393187
1898,"San Andreas (Offshore) 2011 CFM, Subsection 2",1.8E-4,0.018,0.0040942817
1899,"San Andreas (Offshore) 2011 CFM, Subsection 3",1.8E-4,0.018,0.0042826906
1900,"San Andreas (Offshore) 2011 CFM, Subsection 4",2.9E-4,0.029,0.004551811
1901,"San Andreas (Offshore) 2011 CFM, Subsection 5",4.3E-4,0.043,0.0049291044
1902,"San Andreas (Offshore) 2011 CFM, Subsection 6",6.3E-4,0.062,0.0053850543
1903,"San Andreas (Offshore) 2011 CFM, Subsection 7",8.1E-4,0.081,0.0059165815
1904,"San Andreas (Offshore) 2011 CFM, Subsection 8",8.5E-4,0.084,0.006212741
1905,"San Andreas (Offshore) 2011 CFM, Subsection 9",8.5E-4,0.083,0.0059879944
1906,"San Andreas (Offshore) 2011 CFM, Subsection 10",7.0E-4,0.069,0.0055548917
1907,"San Andreas (Offshore) 2011 CFM, Subsection 11",4.7E-4,0.047,0.005069528
1908,"San Andreas (Offshore) 2011 CFM, Subsection 12",3.4E-4,0.034,0.0046988553
1909,"San Andreas (Offshore) 2011 CFM, Subsection 13",2.6E-4,0.026,0.0044788346
1910,"San Andreas (Offshore) 2011 CFM, Subsection 14",2.0E-4,0.02,0.0043674936
1911,"San Andreas (Offshore) 2011 CFM, Subsection 15",1.9E-4,0.019,0.0043088757
1912,"San Andreas (Offshore) 2011 CFM, Subsection 16",2.0E-4,0.02,0.0042922315
1913,"San Andreas (Offshore) 2011 CFM, Subsection 17",2.3E-4,0.023,0.0042975573
1914,"San Andreas (Offshore) 2011 CFM, Subsection 18",2.8E-4,0.028,0.004367932
1915,"San Andreas (Offshore) 2011 CFM, Subsection 19",3.1E-4,0.031,0.0044347527
1916,"San Andreas (Offshore) 2011 CFM, Subsection 20",3.4E-4,0.034,0.004480655
1917,"San Andreas (Offshore) 2011 CFM, Subsection 21",4.1E-4,0.04,0.0045513744
1918,"San Andreas (Offshore) 2011 CFM, Subsection 22",5.4E-4,0.053,0.004616347
1919,"San Andreas (Offshore) 2011 CFM, Subsection 23",5.3E-4,0.052,0.00450617
1920,"San Andreas (Parkfield), Subsection 0",0.01972,0.954,0.021285245
1921,"San Andreas (Parkfield), Subsection 1",0.03128,0.996,0.033482436
1922,"San Andreas (Parkfield), Subsection 2",0.0415,0.999,0.045294926
1923,"San Andreas (Parkfield), Subsection 3",0.04173,0.999,0.045691576
1924,"San Andreas (Parkfield), Subsection 4",0.04195,0.999,0.04592113
1925,"San Andreas (Parkfield), Subsection 5",0.04195,0.999,0.045968957
1926,"San Andreas (Parkfield), Subsection 6",0.03441,0.993,0.039270617
1927,"San Andreas (Parkfield), Subsection 7",0.02358,0.954,0.028324788
1928,"San Andreas (Peninsula) 2011 CFM, Subsection 0",1.0E-4,0.01,0.003257791
1929,"San Andreas (Peninsula) 2011 CFM, Subsection 1",1.1E-4,0.011,0.00336536
1930,"San Andreas (Peninsula) 2011 CFM, Subsection 2",1.2E-4,0.012,0.003392937
1931,"San Andreas (Peninsula) 2011 CFM, Subsection 3",1.0E-4,0.01,0.0033190234
1932,"San Andreas (Peninsula) 2011 CFM, Subsection 4",7.0E-5,0.007,0.0032140096
1933,"San Andreas (Peninsula) 2011 CFM, Subsection 5",6.0E-5,0.006,0.0032445702
1934,"San Andreas (Peninsula) 2011 CFM, Subsection 6",5.0E-5,0.005,0.0032747488
1935,"San Andreas (Peninsula) 2011 CFM, Subsection 7",5.0E-5,0.005,0.0032751434
1936,"San Andreas (Peninsula) 2011 CFM, Subsection 8",4.0E-5,0.004,0.0033011665
1937,"San Andreas (Peninsula) 2011 CFM, Subsection 9",4.0E-5,0.004,0.003312779
1938,"San Andreas (Peninsula) 2011 CFM, Subsection 10",4.0E-5,0.004,0.003332339
1939,"San Andreas (Peninsula) 2011 CFM, Subsection 11",3.0E-5,0.003,0.0032492906
1940,"San Andreas (Peninsula) 2011 CFM, Subsection 12",3.0E-5,0.003,0.0031636949
1941,"San Andreas (Peninsula) 2011 CFM, Subsection 13",3.0E-5,0.003,0.0031406085
1942,"San Andreas (Peninsula) 2011 CFM, Subsection 14",3.0E-5,0.003,0.0031687142
1943,"San Andreas (Peninsula) 2011 CFM, Subsection 15",2.0E-5,0.002,0.0031193048
1944,"San Andreas (San Bernardino N), Subsection 0",0.00284,0.267,0.0054555703
1945,"San Andreas (San Bernardino N), Subsection 1",0.00352,0.323,0.006209747
1946,"San Andreas (San Bernardino N), Subsection 2",0.00354,0.329,0.005278876
1947,"San Andreas (San Bernardino N), Subsection 3",0.00319,0.297,0.0049498165
1948,"San Andreas (San Bernardino N), Subsection 4",0.00257,0.241,0.0045315656
1949,"San Andreas (San Bernardino N), Subsection 5",0.00219,0.208,0.0039526
1950,"San Andreas (San Bernardino S), Subsection 0",0.00269,0.254,0.0045319027
1951,"San Andreas (San Bernardino S), Subsection 1",0.0031,0.291,0.004949241
1952,"San Andreas (San Bernardino S), Subsection 2",0.00299,0.287,0.004769321
1953,"San Andreas (San Bernardino S), Subsection 3",0.00292,0.279,0.0046593295
1954,"San Andreas (San Bernardino S), Subsection 4",0.00292,0.28,0.0047237277
1955,"San Andreas (San Bernardino S), Subsection 5",0.00305,0.288,0.00492933
1956,"San Andreas (San Bernardino S), Subsection 6",0.00286,0.273,0.004597329
1957,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 0",0.0032,0.313,0.0036555573
1958,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 1",0.00322,0.314,0.0036844043
1959,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 2",0.00241,0.237,0.003074578
1960,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 3",0.00186,0.184,0.0025888653
1961,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 4",0.00159,0.159,0.0023751736
1962,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 5",0.00145,0.145,0.002341416
1963,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 6",0.00146,0.143,0.0024721394
1964,"San Andreas (San Gorgonio Pass-Garnet HIll), Subsection 7",0.00141,0.138,0.0024399117
1965,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 0",3.0E-4,0.03,0.004097756
1966,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 1",5.0E-4,0.05,0.0045908205
1967,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 2",7.9E-4,0.078,0.00535655
1968,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 3",0.00115,0.114,0.006139133
1969,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 4",0.00147,0.145,0.006843108
1970,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 5",0.00157,0.154,0.007165133
1971,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 6",0.0015,0.147,0.0069977697
1972,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 7",0.00163,0.16,0.0066929185
1973,"San Andreas (Santa Cruz Mts) 2011 CFM, Subsection 8",0.00145,0.143,0.0057670437
1974,"San Cayetano, Subsection 0",5.4E-4,0.053,0.0010075786
1975,"San Cayetano, Subsection 1",7.0E-4,0.068,0.0011129513
1976,"San Cayetano, Subsection 2",7.8E-4,0.075,0.0011379366
1977,"San Cayetano, Subsection 3",5.7E-4,0.055,7.7852735E-4
1978,"San Clemente, Subsection 0",0.00107,0.103,0.0016486219
1979,"San Clemente, Subsection 1",0.00123,0.119,0.0017548709
1980,"San Clemente, Subsection 2",0.00115,0.112,0.0015944093
1981,"San Clemente, Subsection 3",7.8E-4,0.077,0.0011486851
1982,"San Clemente, Subsection 4",6.3E-4,0.063,0.0010117982
1983,"San Clemente, Subsection 5",6.5E-4,0.065,9.643009E-4
1984,"San Clemente, Subsection 6",6.1E-4,0.06,9.2653395E-4
1985,"San Clemente, Subsection 7",5.8E-4,0.057,8.5894024E-4
1986,"San Clemente, Subsection 8",5.8E-4,0.057,8.375237E-4
1987,"San Clemente, Subsection 9",5.4E-4,0.053,7.8486546E-4
1988,"San Clemente, Subsection 10",5.1E-4,0.051,7.754538E-4
1989,"San Clemente, Subsection 11",5.0E-4,0.05,7.5566536E-4
1990,"San Clemente, Subsection 12",5.2E-4,0.052,7.446422E-4
1991,"San Clemente, Subsection 13",5.2E-4,0.052,7.333654E-4
1992,"San Clemente, Subsection 14",5.2E-4,0.052,7.2123425E-4
1993,"San Clemente, Subsection 15",5.3E-4,0.053,7.170925E-4
1994,"San Clemente, Subsection 16",5.1E-4,0.051,7.187659E-4
1995,"San Clemente, Subsection 17",4.9E-4,0.049,6.9815526E-4
1996,"San Clemente, Subsection 18",4.9E-4,0.049,6.9198804E-4
1997,"San Clemente, Subsection 19",4.8E-4,0.048,6.850723E-4
1998,"San Clemente, Subsection 20",5.1E-4,0.051,6.753693E-4
1999,"San Clemente, Subsection 21",5.1E-4,0.051,6.8093307E-4
2000,"San Clemente, Subsection 22",4.9E-4,0.049,6.75448E-4
2001,"San Clemente, Subsection 23",4.8E-4,0.048,6.714448E-4
2002,"San Clemente, Subsection 24",4.7E-4,0.047,6.6904805E-4
2003,"San Clemente, Subsection 25",4.9E-4,0.049,6.7612407E-4
2004,"San Clemente, Subsection 26",4.8E-4,0.048,6.787523E-4
2005,"San Clemente, Subsection 27",4.5E-4,0.045,6.865569E-4
2006,"San Clemente, Subsection 28",5.0E-4,0.049,7.114715E-4
2007,"San Clemente, Subsection 29",5.0E-4,0.049,7.152399E-4
2008,"San Clemente, Subsection 30",5.0E-4,0.049,7.255757E-4
2009,"San Clemente, Subsection 31",5.4E-4,0.053,7.3633826E-4
